link,title,description,rarity,scarcity,price
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+bda6ced4-49f9-47ce-b26e-7ff49462e5e7,CEDI OSMAN,"Assist - Feb 5 2020, Metallic Gold LE (Series 1), CLE",Rare,#/299LE,$635.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+51a0bcdc-23e8-4229-9158-774733a2e922,ONYEKA OKONGWU,"Dunk - Jan 15 2021, Base Set (Series 2), ATL",Common,#/4000LE,$270.00
https://www.nbatopshot.com/listings/p2p/9c8202c7-698b-4f44-b029-b70ddc49e9dc+848fc5cd-f44a-4781-ba40-83a24e9f30d2,KEMBA WALKER,"Layup - Sep 23 2020, Eastern Conference Finals (Series 1), BOS",Rare,#/999LE,$700.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+5d14c326-f624-4dcc-8432-bc395eb24b93,DERRICK ROSE,"Assist - Jan 24 2020, Base Set (Series 1), DET",Common,#/3600LE,$210.00
https://www.nbatopshot.com/listings/p2p/2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e+48902a95-f3ee-4499-afad-5b62e106ea31,LEBRON JAMES,"Dunk - Sep 30 2020, The Finals (Series 1), LAL",Rare,#/750LE,"$11,990.00"
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+013f91cb-e991-4961-bce8-600c4ec19976,ANDREW WIGGINS,"Dunk - Dec 29 2020, Metallic Gold LE (Series 2), GSW",Rare,#/499LE,$440.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+64c5104d-9bac-4e88-8554-c78e5ff23c76,JAVALE MCGEE,"Block - Jan 15 2020, Base Set (Series 1), LAL",Common,#/3339LE,$147.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f04f886b-d548-4c96-b561-4ceda0357e46,DAMIAN LILLARD,"3 Pointer - Dec 28 2020, Base Set (Series 2), POR",Common,#/7500LE,$160.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+819762b5-ca6c-4a5c-83d5-e60a30322e52,KAWHI LEONARD,"Dunk - Nov 20 2019, Base Set (Series 1), LAC",Common,#/1256LE,"$2,099.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+664244ee-02ae-46a9-9198-74de10e550d1,LUKA DONČIĆ,"3 Pointer - Aug 23 2020, Base Set (Series 1), DAL",Common,#/3524LE,"$2,350.00"
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+f1fc302c-376b-4206-8d18-b110fa5ed1e9,JOHN COLLINS,"Dunk - Jan 1 2021, Cool Cats (Series 2), ATL",Common,#/5000LE,$200.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9864dcdd-3756-4f4c-a893-a08c4011aa47,DILLON BROOKS,"Layup - Jan 3 2021, Base Set (Series 2), MEM",Common,#/15000LE,$15.00
https://www.nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+a669ace6-d79d-43ce-a218-e29b868e68e2,KYLE ANDERSON,"Layup - Jan 1 2021, Holo Icon (Series 2), MEM",Legendary,#/99LE,"$2,499.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+67319ec3-e326-4529-b452-cc79b1d2bd65,BAM ADEBAYO,"Block - Oct 29 2019, Base Set (Series 1), MIA",Common,#/1431LE,$519.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+de32d3fb-0e6a-447e-b42a-08bbf1607b7d,LEBRON JAMES,"Dunk - Nov 15 2019, Base Set (Series 1), LAL",Common,#/1000LE,"$38,000.00"
https://www.nbatopshot.com/listings/p2p/18b2d80e-d38d-4678-9b7f-c2bfb223259e+45afe5ed-a21d-4cb1-90fe-738cb890c550,COBY WHITE,"Assist - Oct 25 2019, Rookie Debut (Series 1), CHI",Rare,#/250LE,"$2,290.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+dad94dfe-aee2-4cbe-94e8-22fd5b80e1d9,CARIS LEVERT,"Layup - Aug 9 2020, Base Set (Series 1), BKN",Common,#/1500LE,$299.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d72c457c-0b5b-496c-b0b8-2fdcb12f4251,ZION WILLIAMSON,"Layup - Dec 27 2020, Base Set (Series 2), NOP",Common,#/7500LE,$284.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+bea7b634-2aa5-4e42-a584-682c47488fcc,PASCAL SIAKAM,"Block - Nov 10 2019, Base Set (Series 1), TOR",Common,#/3999LE,$255.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+b6e2029d-b4a6-4449-8293-82df2b886685,DEANDRE AYTON,"Dunk - Oct 23 2019, Base Set (Series 1), PHX",Common,#/2986LE,$274.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e6e12295-181d-4d17-84ab-bb87dc7f437a,NERLENS NOEL,"Dunk - Dec 8 2019, Base Set (Series 1), OKC",Common,#/3346LE,$87.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+bfd280cc-c84c-418d-bfb8-da08a90e1b3c,JAMES WISEMAN,"Dunk - Dec 22 2020, Base Set (Series 2), GSW",Common,#/4000LE,$999.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e77e11f0-0308-4779-b0b0-1ee62e4a3304,MIKE CONLEY,"3 Pointer - Nov 11 2019, Base Set (Series 1), UTA",Common,#/3999LE,$145.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+dd921acd-925e-4310-b5bd-4d9a6954838e,JARRETT CULVER,"Dunk - Jan 1 2020, Metallic Gold LE (Series 1), MIN",Rare,#/299LE,$820.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+42cd9426-1f34-4d3f-a393-c70ba09a74eb,ALEC BURKS,"Assist - Dec 27 2020, Base Set (Series 2), NYK",Common,#/12000LE,$19.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+f0446f3d-2b4f-4626-a8c9-8ce9d0ff8cd1,TOMÁŠ SATORANSKÝ,"Dunk - Nov 23 2019, Metallic Gold LE (Series 1), CHI",Rare,#/299LE,$699.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+63387e74-299e-4bf3-9811-4e94716dc206,AL HORFORD,"Block - Dec 2 2019, Metallic Gold LE (Series 1), PHI",Rare,#/299LE,$650.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+8207840b-d01b-42e1-aab8-9a1abc36f8a2,DONOVAN MITCHELL,"Layup - Dec 23 2020, Metallic Gold LE (Series 2), UTA",Rare,#/499LE,$798.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+13177719-5dbf-4fe3-9480-7a54403b2c87,DAMIAN LILLARD,"Layup - Aug 20 2020, Base Set (Series 1), POR",Common,#/2490LE,$475.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5bedd7de-7b8f-4513-84b0-d3f1c4360064,TYRESE HALIBURTON,"Jump Shot - Dec 23 2020, Base Set (Series 2), SAC",Common,#/4000LE,"$1,100.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e6f3075a-e252-44e3-b612-6d96ab973848,T.J. MCCONNELL,"Assist - Feb 1 2020, Base Set (Series 1), IND",Common,#/1500LE,$144.00
https://www.nbatopshot.com/listings/p2p/2ab08547-9f62-4ff4-aff9-1bdc0de8fa3e+40ed791a-af63-453a-92da-18ed7aa26096,JIMMY BUTLER,"Jump Shot - Oct 9 2020, The Finals (Series 1), MIA",Rare,#/357LE,"$2,500.00"
https://www.nbatopshot.com/listings/p2p/a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3+85017984-ca90-4f0a-b7f4-006e6c47a9d6,KEVIN HUERTER,"3 Pointer - Jan 17 2020, Hometown Showdown: Cali vs. NY (Series 1), ATL",Common,#/1000LE,$232.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+e7633839-540c-4f66-83f4-069ae71a6f76,MARVIN BAGLEY III,"Dunk - Jan 15 2020, Metallic Gold LE (Series 1), SAC",Rare,#/299LE,$850.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+4a0f8771-0d08-4cc4-ad30-5f8e0e001e8a,STEPH CURRY,"3 Pointer - Jan 8 2021, Metallic Gold LE (Series 2), GSW",Rare,#/499LE,"$4,545.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+79f00aeb-c355-4713-a9eb-347d868e77ed,DE'ANDRE HUNTER,"Dunk - Feb 20 2020, Base Set (Series 1), ATL",Common,#/1807LE,$900.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+4cc18778-4a89-484b-87b7-45f43acd1b58,JRUE HOLIDAY,"Layup - Dec 27 2020, Metallic Gold LE (Series 2), MIL",Rare,#/499LE,$499.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9c93665e-b213-4131-9cde-b19442a39fcb,GLENN ROBINSON III,"Layup - Jan 20 2021, Base Set (Series 2), SAC",Common,#/12000LE,$22.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+ac1d80de-8288-47d6-b34e-53fc494dd5f1,JUSUF NURKIĆ,"Dunk - Jul 31 2020, Base Set (Series 1), POR",Common,#/2680LE,$175.00
https://www.nbatopshot.com/listings/p2p/dd7c595c-5a1b-4f43-8493-db0a2bbcc5aa+c008e2bd-e9bd-49a9-ac00-333232541048,CAMERON PAYNE,"Steal - Aug 4 2020, Got Game (Series 1), PHX",Common,#/1000LE,$255.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+768166e3-f4bb-4395-9b48-4c545aebc95c,LEBRON JAMES,"Dunk - Feb 6 2020, Base Set (Series 1), LAL",Common,#/1000LE,"$24,800.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+37fba682-33f9-4a38-8a42-5c99a88a822f,JAMES ENNIS III,"Layup - Feb 6 2021, Base Set (Series 2), ORL",Common,#/12000LE,$19.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e7633839-540c-4f66-83f4-069ae71a6f76,MARVIN BAGLEY III,"Dunk - Jan 15 2020, Base Set (Series 1), SAC",Common,#/3999LE,$138.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+d690974d-5399-4775-b7ff-9f3c076f0719,DEVIN BOOKER,"3 Pointer - Jan 3 2021, Cool Cats (Series 2), PHX",Common,#/5000LE,$355.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+4c21a774-5e77-4f3a-b414-617f0cc42f74,JONAS VALANČIŪNAS,"Block - Jan 12 2020, Metallic Gold LE (Series 1), MEM",Rare,#/299LE,$600.00
https://www.nbatopshot.com/listings/p2p/0a528e81-5bb0-4bf8-a7f9-6dbd183528ce+2658ac70-cd4e-4ccc-8527-6f371ead3c94,DERRICK ROSE,"Assist - Feb 9 2021, The Gift (Series 2), NYK",Common,#/3484+CC,$238.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+092685e0-8636-459d-a9d0-9a6c2ce150e6,NIKOLA JOKIĆ,"Handles - Dec 29 2019, Base Set (Series 1), DEN",Common,#/1430LE,"$1,650.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+abecc8f2-2ece-44ba-9fb6-527b5e5189bc,KAWHI LEONARD,"Block - Sep 7 2020, Base Set (Series 1), LAC",Common,#/3287LE,$459.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+eb8ef488-f9d7-42ec-8c17-147c79580140,CAMERON JOHNSON,"Dunk - Jan 27 2021, Base Set (Series 2), PHX",Common,#/12000LE,$44.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8a95da78-2737-4805-b27c-45a8c84d730f,ERIC BLEDSOE,"Block - Dec 27 2020, Base Set (Series 2), NOP",Common,#/15000LE,$15.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+4fc9d015-3840-491e-a6f4-843e12a038e7,LARRY NANCE JR.,"Dunk - Mar 4 2020, Base Set (Series 1), CLE",Common,#/1500LE,$188.00
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+fc16f0a6-d4fd-477d-99cc-0c43964d99d2,IMMANUEL QUICKLEY,"Jump Shot - Dec 23 2020, Base Set (Series 2), NYK",Common,#/4000LE,$925.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+b8f44af1-3464-4eb2-b69e-aed7bc2a78ac,DEANDRE AYTON,"Dunk - Aug 13 2020, Base Set (Series 1), PHX",Common,#/1500LE,$280.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+a1cdab2e-8d67-4531-9e60-bf7576f91902,DANNY GREEN,"Dunk - Nov 17 2019, Metallic Gold LE (Series 1), LAL",Rare,#/299LE,$880.00
https://www.nbatopshot.com/listings/p2p/4e166b27-3099-44c3-9de3-cac2b9751692+34169e0a-8c2c-47f4-97c8-f63bbf727290,ENES KANTER,"Steal - Dec 12 2019, With the Strip (Series 1), BOS",Rare,#/499LE,$420.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+f4d7526c-711a-442b-86e6-adcaa0b2ae1b,MARKELLE FULTZ,"Dunk - Jan 4 2021, Metallic Gold LE (Series 2), ORL",Rare,#/499LE,$440.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+cb086117-7bd5-4718-97a8-8c204a8c7ffb,TOMÁŠ SATORANSKÝ,"Assist - Dec 29 2020, Metallic Gold LE (Series 2), CHI",Rare,#/499LE,$393.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+fb990e87-2314-4616-ad16-5ee2a5350fd7,JOHN WALL,"Layup - Jan 26 2021, Cool Cats (Series 2), HOU",Common,#/10000LE,$90.00
https://www.nbatopshot.com/listings/p2p/2dbc545a-25a5-4208-8e89-bbb6c3e3a364+e8b1c258-b832-4f1b-b0cf-6f8864bafe9b,TERRENCE ROSS,"Dunk - Jan 18 2020, Throwdowns (Series 1), ORL",Rare,#/275LE,$775.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+32d29dc7-8386-444a-9984-cd035134fa6d,JOSH JACKSON,"Steal - Mar 10 2020, Base Set (Series 1), MEM",Common,#/2486LE,$107.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e4378edf-c2bd-41c4-a6f1-36a7ef8217ac,DANUEL HOUSE JR.,"Dunk - Aug 18 2020, Base Set (Series 1), HOU",Common,#/3525LE,$85.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+9de27cfc-02b4-4884-a758-69dcfa61b6c3,JOSH HART,"Layup - Feb 23 2020, Metallic Gold LE (Series 1), NOP",Rare,#/299LE,$656.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+5d195b74-fbfd-4041-be0a-16185ce703f0,JAYSON TATUM,"3 Pointer - Aug 19 2020, Base Set (Series 1), BOS",Common,#/1500LE,$619.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+2e21d0e2-5a39-41b2-88e9-7cd19504394f,JALEN BRUNSON,"3 Pointer - Dec 7 2019, Metallic Gold LE (Series 1), DAL",Rare,#/299LE,$530.00
https://www.nbatopshot.com/listings/p2p/a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3+16dddb6c-f287-4b1d-ab1c-9572087ccb4b,ANDRE DRUMMOND,"Layup - Feb 12 2020, Hometown Showdown: Cali vs. NY (Series 1), CLE",Common,#/1000LE,$355.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+f6152f87-1ce1-466c-90ac-34febbf8dfc3,ERIC GORDON,"3 Pointer - Aug 31 2020, Base Set (Series 1), HOU",Common,#/1500LE,$155.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+3427155d-dafa-45ec-bf71-ac19b4ab15ab,GIANNIS ANTETOKOUNMPO,"Dunk - Mar 1 2020, Base Set (Series 1), MIL",Common,#/1012LE,"$1,295.00"
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+ddc54fac-555c-47f5-b6ee-41996aa1ed10,JARRETT ALLEN,"Block - Jan 7 2020, Metallic Gold LE (Series 1), BKN",Rare,#/299LE,$999.00
https://www.nbatopshot.com/listings/p2p/feead270-621c-4cde-baac-2f6834e9e594+d824e1f8-b184-4caf-9284-1a759dc277cd,JAMES HARDEN,"Dunk - Sep 4 2020, Conference Semifinals (Series 1), HOU",Rare,#/275LE,"$3,998.00"
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+ea889ef6-0d9f-4c04-bbc6-0d46bdbd8cb5,BRANDON INGRAM,"Dunk - Oct 28 2019, Metallic Gold LE (Series 1), NOP",Rare,#/299LE,"$2,400.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+7bb10d8a-e605-4ec5-b69f-6c4a54d70845,KYRIE IRVING,"Handles - Oct 27 2019, Base Set (Series 1), BKN",Common,#/1000LE,"$2,499.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+242b7935-2f5a-4876-8a59-7a78dc01f3f0,OBI TOPPIN,"3 Pointer - Dec 23 2020, Base Set (Series 2), NYK",Common,#/4000LE,$300.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+58f19b13-6b92-40e5-90d2-7e0de29be912,RUI HACHIMURA,"Assist - Dec 31 2020, Cool Cats (Series 2), WAS",Common,#/5000LE,$209.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+e1acc264-12fa-47d5-aa6f-291e53158cd0,BOL BOL,"Dunk - Aug 6 2020, Metallic Gold LE (Series 1), DEN",Rare,#/299LE,$800.00
https://www.nbatopshot.com/listings/p2p/d2378dc1-1168-410b-893d-e084170a402e+f5d97929-1fb0-44c2-a8cd-3baad154cfaf,LEBRON JAMES,"Dunk - Aug 20 2020, First Round (Series 1), LAL",Rare,#/200LE,"$22,950.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+ce4f23f1-0159-410c-a562-74e10417d745,DOMANTAS SABONIS,"Dunk - Dec 31 2019, Base Set (Series 1), IND",Common,#/3999LE,$233.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+0357fd8e-0d19-41a9-939a-dbd81b2ca11a,JORDAN MCLAUGHLIN,"Dunk - Jan 24 2020, Base Set (Series 1), MIN",Common,#/3999LE,$91.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+f7b639eb-486f-4fc2-b67c-8bea8b663431,BEN SIMMONS,"Layup - Dec 28 2019, Base Set (Series 1), PHI",Common,#/1359LE,$850.00
https://www.nbatopshot.com/listings/p2p/18b2d80e-d38d-4678-9b7f-c2bfb223259e+8dee8dd1-68a7-4036-8e2a-cda9893ea52a,JARRELL BRANTLEY,"Layup - Aug 13 2020, Rookie Debut (Series 1), UTA",Rare,#/250LE,$970.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+16dddb6c-f287-4b1d-ab1c-9572087ccb4b,ANDRE DRUMMOND,"Layup - Feb 12 2020, Base Set (Series 1), CLE",Common,#/2767LE,$149.00
https://www.nbatopshot.com/listings/p2p/f493db4a-a775-4d6e-be8a-56fae509a92d+9ada618c-30e8-4b06-aa23-8c195d80df0a,RJ BARRETT,"Dunk - Feb 21 2021, Rising Stars (Series 2), NYK",Rare,#/2021LE,$489.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+d2461b42-9d9d-4202-a220-32cadf123a74,DWIGHT HOWARD,"Block - Sep 22 2020, Base Set (Series 1), LAL",Common,#/2438LE,$313.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+fc3816ee-b3e3-4203-9905-ba98749d7fbd,P.J. WASHINGTON,"Dunk - Jan 16 2021, Cool Cats (Series 2), CHA",Common,#/10000LE,$79.00
https://www.nbatopshot.com/listings/p2p/ad8e85a4-2240-4604-95f6-be826966d988+6fa60eb1-d1c3-4d4c-952c-fde0136e4c83,TOBIAS HARRIS,"Dunk - Jan 2 2021, Cool Cats (Series 2), PHI",Common,#/5000LE,$198.00
https://www.nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+8e9fb08d-5b56-4db4-8b84-b5eb78c99c75,JULIUS RANDLE,"Dunk - Dec 26 2020, Metallic Gold LE (Series 2), NYK",Rare,#/499LE,$529.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+13abe3e9-63f4-40ee-bdfe-40cbe0c72a3b,JULIUS RANDLE,"Dunk - Nov 29 2019, Base Set (Series 1), NYK",Common,#/3999LE,$295.00
https://www.nbatopshot.com/listings/p2p/feead270-621c-4cde-baac-2f6834e9e594+6c806ca9-c147-43b1-b1da-dd9de23b043b,LEBRON JAMES,"Dunk - Sep 4 2020, Conference Semifinals (Series 1), LAL",Rare,#/275LE,"$19,800.00"
https://www.nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1be41891-a4f3-4ffc-a079-b9f4b60d2eca,ROBERT COVINGTON,"Assist - Jan 24 2021, Base Set (Series 2), POR",Common,#/12000LE,$31.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+41a6a797-7fe9-4ed3-b96c-d0b533248670,COLLIN SEXTON,"Dunk - Oct 30 2019, Base Set (Series 1), CLE",Common,#/3999LE,$269.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+15ecf851-ffa0-42bd-adbc-bacec92adf71,JUSTIN HOLIDAY,"Layup - Jan 8 2020, Base Set (Series 1), IND",Common,#/2767LE,$96.00
https://www.nbatopshot.com/listings/p2p/a3a4f935-4d05-4166-b8c4-ce8e52eb3ca3+2ea463e6-8c80-4ed3-ab91-12510c274b28,ERIC PASCHALL,"Dunk - Nov 25 2019, Hometown Showdown: Cali vs. NY (Series 1), GSW",Common,#/1000LE,$390.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1882fa1d-a9f3-4ac5-99c9-b03480afe87e,MARCUS MORRIS,"Dunk - Feb 9 2020, Base Set (Series 1), LAC",Common,#/1500LE,$133.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+82fba3e8-eff4-402d-b45a-9c65ff8e1220,LANDRY SHAMET,"Dunk - Aug 21 2020, Base Set (Series 1), LAC",Common,#/2851LE,$96.00
https://www.nbatopshot.com/listings/p2p/28eddc41-6a11-4ff8-8ec6-15041aa01e80+0b2b9e68-d52e-4511-910a-6ea5d37915ac,KARL-ANTHONY TOWNS,"Dunk - Feb 1 2020, Early Adopters (Series 1), MIN",Common,#/1325LE,$599.00
https://www.nbatopshot.com/listings/p2p/814c5183-596f-41d7-9135-c6b29faa9c6d+64ef4a70-2690-4f10-a660-7afb0786af61,ANDRE DRUMMOND,"Dunk - Feb 9 2020, Holo MMXX (Series 1), CLE",Legendary,#/50LE,"$7,200.00"
https://www.nbatopshot.com/listings/p2p/d2378dc1-1168-410b-893d-e084170a402e+664244ee-02ae-46a9-9198-74de10e550d1,LUKA DONČIĆ,"3 Pointer - Aug 23 2020, First Round (Series 1), DAL",Rare,#/200LE,"$28,422.00"
https://www.nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+e61602c7-de7a-40d0-9df5-66ac31dfdfce,JAMEER NELSON,"Dunk - Mar 14 2014, Run It Back (Series 1), ORL",Rare,#/275LE,"$1,250.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+2563de53-9c32-42a8-9413-dd0158e9c656,CARMELO ANTHONY,"Jump Shot - Jan 7 2020, Base Set (Series 1), POR",Common,#/3999LE,$389.00
https://www.nbatopshot.com/listings/p2p/9c8202c7-698b-4f44-b029-b70ddc49e9dc+3b9f82f1-cde1-40ef-8983-b3e93e1e29de,MARCUS SMART,"Assist - Sep 19 2020, Eastern Conference Finals (Series 1), BOS",Rare,#/999LE,$699.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+50fde806-fe34-4a47-b48e-7c5b3dbcff4e,STEVEN ADAMS,"Assist - Dec 6 2019, Metallic Gold LE (Series 1), OKC",Rare,#/150LE,"$3,950.00"
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+34d76a82-c293-4c04-8f84-335d8e9239cc,RUSSELL WESTBROOK,"Layup - Dec 9 2019, Metallic Gold LE (Series 1), HOU",Rare,#/299LE,"$2,297.00"
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+48fa13c5-c9fb-4846-b260-3c3b4b503039,SHAI GILGEOUS-ALEXANDER,"Handles - Oct 27 2019, Base Set (Series 1), OKC",Common,#/1359LE,$959.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+4c58ee46-29cf-4aa6-9be0-0377ca2e6323,DELON WRIGHT,"Layup - Feb 7 2020, Base Set (Series 1), DAL",Common,#/2092LE,$105.00
https://www.nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+37edf037-8f27-4b82-92db-b6e2db4d3bb0,MARCUS SMART,"Steal - Nov 20 2019, Base Set (Series 1), BOS",Common,#/1527LE,$262.00
https://www.nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+f7b639eb-486f-4fc2-b67c-8bea8b663431,BEN SIMMONS,"Layup - Dec 28 2019, Metallic Gold LE (Series 1), PHI",Rare,#/299LE,"$2,849.00"
